Year,Trade Flow,Reporter,Reporter ISO,Partner,Partner ISO,export_ij,gdp_i,gdp_growth_i,gdp_j,gdp_growth_j,ec_index_i,ec_index_j,population_i,population_j,distance,contig,comlang_off,colony,dummy_2019,dummy_2020,ln_export_ij,ln_gdp_i,gdp_decline_i,ln_gdp_j,gdp_decline_j,ln_ec_index_i,ln_ec_index_j,ln_population_i,ln_population_j,ln_distance,ln_gdp_i*ec_index_i,ln_gdp_j*ec_index_j
2020,Export,France,FRA,Hungary,HUN,4256955554,2.63E+12,-7.855256037,1.55E+11,-4.956748517,90,80.5,67391582,9749763,1247.24,0,0,0,0,1,22.17182008,28.59812663,7.855256037,25.76677482,4.956748517,4.49980967,4.388257184,18.02603067,16.09275353,7.128688389,2573.831396,2074.225373
2020,Export,France,FRA,Iceland,ISL,104181136,2.63E+12,-7.855256037,21718075725,-6.50391225,90,80.3,67391582,366425,2234.723,0,0,0,0,1,18.46164163,28.59812663,7.855256037,23.80141073,6.50391225,4.49980967,4.385769621,18.02603067,12.81154914,7.711872562,2573.831396,1911.253282
2020,Export,France,FRA,Indonesia,IDN,1158800691,2.63E+12,-7.855256037,1.06E+12,-2.069543499,90,50.1,67391582,273523621,11584.25,0,0,0,0,1,20.87065142,28.59812663,7.855256037,27.68779835,2.069543499,4.49980967,3.914021008,18.02603067,19.42689854,9.357401696,2573.831396,1387.158697
2020,Export,France,FRA,Iran,IRN,291174580,2.63E+12,-7.855256037,1.92E+11,1.66179376,90,75,67391582,83992953,4218.442,0,0,0,0,1,19.48943358,28.59812663,7.855256037,25.97929138,-1.66179376,4.49980967,4.317488114,18.02603067,18.24624346,8.347221145,2573.831396,1948.446853
2020,Export,France,FRA,Iraq,IRQ,380266203,2.63E+12,-7.855256037,1.67E+11,-10.36509018,90,25.4,67391582,40222503,3867.434,0,0,0,0,1,19.7563821,28.59812663,7.855256037,25.84260007,10.36509018,4.49980967,3.234749174,18.02603067,17.50993717,8.260346517,2573.831396,656.4020417
2020,Export,France,FRA,Ireland,IRL,3856230243,2.63E+12,-7.855256037,4.26E+11,5.866975509,90,93.4,67391582,4994724,778.2031,0,0,0,0,1,22.07295592,28.59812663,7.855256037,26.77744459,-5.866975509,4.49980967,4.536891345,18.02603067,15.42389271,6.656987544,2573.831396,2501.013324
2020,Export,France,FRA,Israel,ISR,1579741174,2.63E+12,-7.855256037,4.02E+11,-2.440010792,90,83.9,67391582,9216900,3281.899,0,0,0,0,1,21.18052686,28.59812663,7.855256037,26.71960349,2.440010792,4.49980967,4.429625613,18.02603067,16.03654931,8.096177497,2573.831396,2241.774733
2020,Export,France,FRA,Italy,ITA,37139021766,2.63E+12,-7.855256037,1.89E+12,-8.871146348,90,81.8,67391582,59554023,1109.901,1,0,0,0,1,24.33793405,28.59812663,7.855256037,28.26571787,8.871146348,4.49980967,4.404277244,18.02603067,17.90239441,7.012026101,2573.831396,2312.135722
2020,Export,France,FRA,Côte d'Ivoire,CIV,1284983484,2.63E+12,-7.855256037,61348579465,1.816441461,90,30.4,67391582,26378275,4884.159,0,1,1,0,1,20.9740117,28.59812663,7.855256037,24.83983785,-1.816441461,4.49980967,3.414442608,18.02603067,17.08805131,8.49375239,2573.831396,755.1310707
2020,Export,France,FRA,Jamaica,JAM,42753443,2.63E+12,-7.855256037,13812421803,-10.2,90,55,67391582,2961161,7734.696,0,0,0,0,1,17.57096029,28.59812663,7.855256037,23.34883415,10.2,4.49980967,4.007333185,18.02603067,14.90109198,8.95347146,2573.831396,1284.185879
2020,Export,France,FRA,Japan,JPN,6492751225,2.63E+12,-7.855256037,4.98E+12,-5.809905571,90,88.7,67391582,125836021,9725.629,0,0,0,0,1,22.5939522,28.59812663,7.855256037,29.23553091,5.809905571,4.49980967,4.485259889,18.02603067,18.6504902,9.182519845,2573.831396,2593.191591
2020,Export,France,FRA,Kazakhstan,KAZ,680530676,2.63E+12,-7.855256037,1.70E+11,-2.6,90,68.2,67391582,18754440,5561.785,0,0,0,0,1,20.33838346,28.59812663,7.855256037,25.85809321,2.6,4.49980967,4.222444565,18.02603067,16.74694108,8.623674379,2573.831396,1763.521957
2020,Export,France,FRA,Jordan,JOR,203297638,2.63E+12,-7.855256037,43697659275,-1.551384325,90,54.7,67391582,10203140,3371.398,0,0,0,0,1,19.13018166,28.59812663,7.855256037,24.50056037,1.551384325,4.49980967,4.001863709,18.02603067,16.13820607,8.123082774,2573.831396,1340.180652
2020,Export,France,FRA,Kenya,KEN,169843222,2.63E+12,-7.855256037,98842939649,-0.30749749,90,49,67391582,53771300,6491.402,0,0,0,0,1,18.95038635,28.59812663,7.855256037,25.31679796,0.30749749,4.49980967,3.891820298,18.02603067,17.80025043,8.778233811,2573.831396,1240.5231
2020,Export,France,FRA,Rep. of Korea,KOR,5475912075,2.63E+12,-7.855256037,1.63E+12,-0.957766224,90,89.8,67391582,51780579,8981.467,0,0,0,0,1,22.42362469,28.59812663,7.855256037,28.11992623,0.957766224,4.49980967,4.497584975,18.02603067,17.76252571,9.102918511,2573.831396,2525.169376
2020,Export,France,FRA,Kyrgyzstan,KGZ,21452757,2.63E+12,-7.855256037,7735976613,-8.616551018,90,44.3,67391582,6591600,5424.702,0,0,0,0,1,16.88136373,28.59812663,7.855256037,22.76914757,8.616551018,4.49980967,3.790984677,18.02603067,15.70130667,8.598718246,2573.831396,1008.673237
2020,Export,France,FRA,Lao People's Dem. Rep.,LAO,10929677,2.63E+12,-7.855256037,19136194849,0.439513531,90,40.6,67391582,7275556,9245.57,0,0,1,0,1,16.20699231,28.59812663,7.855256037,23.6748474,-0.439513531,4.49980967,3.703768067,18.02603067,15.80003079,9.131899797,2573.831396,961.1988043
2020,Export,France,FRA,Lebanon,LBN,434987813,2.63E+12,-7.855256037,33383246858,-20.29999319,90,60.4,67391582,6825442,3197.032,0,1,1,0,1,19.89082857,28.59812663,7.855256037,24.23132002,20.29999319,4.49980967,4.100989105,18.02603067,15.73616766,8.069978158,2573.831396,1463.571729
2020,Export,France,FRA,Lesotho,LSO,2768061,2.63E+12,-7.855256037,1844510138,-11.06099374,90,27.4,67391582,2142252,9054.14,0,0,0,0,1,14.83365763,28.59812663,7.855256037,21.33547957,11.06099374,4.49980967,3.310543013,18.02603067,14.57736817,9.110977391,2573.831396,584.5921403
2020,Export,France,FRA,Latvia,LVA,369990746,2.63E+12,-7.855256037,33505185229,-3.623683916,90,77.8,67391582,1901548,1704.598,0,0,0,0,1,19.72898855,28.59812663,7.855256037,24.23496605,3.623683916,4.49980967,4.354141431,18.02603067,14.45817885,7.441084585,2573.831396,1885.480358
2020,Export,France,FRA,Liberia,LBR,12494806,2.63E+12,-7.855256037,2950000000,-2.870722428,90,16.9,67391582,5057677,4892.298,0,0,1,0,1,16.3408236,28.59812663,7.855256037,21.80507101,2.870722428,4.49980967,2.827313622,18.02603067,15.43641784,8.495417411,2573.831396,368.5057
2020,Export,France,FRA,Libya,LBY,171519459,2.63E+12,-7.855256037,25418461532,-31.3,90,49.7,67391582,6871287,2007.716,0,0,0,0,1,18.96020728,28.59812663,7.855256037,23.95874158,31.3,4.49980967,3.906004933,18.02603067,15.74286198,7.604753037,2573.831396,1190.749456
2020,Export,France,FRA,Lithuania,LTU,765110172,2.63E+12,-7.855256037,55887271833,-0.87190554,90,82.6,67391582,2794700,1700.296,0,0,0,0,1,20.4555304,28.59812663,7.855256037,24.7466025,0.87190554,4.49980967,4.414009681,18.02603067,14.84323532,7.438557633,2573.831396,2044.069366
2020,Export,France,FRA,Luxembourg,LUX,2298213174,2.63E+12,-7.855256037,73263982103,-1.313204543,90,78.4,67391582,632275,289.1023,1,1,0,0,1,21.55539778,28.59812663,7.855256037,25.01733495,1.313204543,4.49980967,4.361823927,18.02603067,13.35707971,5.666780605,2573.831396,1961.35906
2020,Export,France,FRA,Madagascar,MDG,358429996,2.63E+12,-7.855256037,13720634105,-4.200002074,90,19.2,67391582,27691019,8763.332,0,1,1,0,1,19.69724393,28.59812663,7.855256037,23.34216668,4.200002074,4.49980967,2.954910279,18.02603067,17.13661869,9.078331477,2573.831396,448.1696002
2020,Export,France,FRA,Malawi,MWI,13054095,2.63E+12,-7.855256037,11961848553,0.8,90,18,67391582,19129955,7650.657,0,0,0,0,1,16.38461244,28.59812663,7.855256037,23.20498813,-0.8,4.49980967,2.890371758,18.02603067,16.76676599,8.942546805,2573.831396,417.6897864
2020,Export,France,FRA,Malaysia,MYS,864559073,2.63E+12,-7.855256037,3.37E+11,-5.587744678,90,81.3,67391582,32365998,10436.4,0,0,0,0,1,20.57773019,28.59812663,7.855256037,26.54235124,5.587744678,4.49980967,4.398146017,18.02603067,17.29261899,9.253054974,2573.831396,2157.893156
2020,Export,France,FRA,Mali,MLI,423287396,2.63E+12,-7.855256037,17393761397,-1.649261401,90,17.5,67391582,20250834,4139.756,0,1,1,0,1,19.86356193,28.59812663,7.855256037,23.57937744,1.649261401,4.49980967,2.862200881,18.02603067,16.82370654,8.328392128,2573.831396,412.6391052
2020,Export,France,FRA,Mauritania,MRT,272421747,2.63E+12,-7.855256037,7778525643,-1.488487214,90,15,67391582,4649660,3794.96,0,0,1,0,1,19.42286196,28.59812663,7.855256037,22.77463265,1.488487214,4.49980967,2.708050201,18.02603067,15.35230466,8.24142915,2573.831396,341.6194898
2020,Export,France,FRA,Mauritius,MUS,369285207,2.63E+12,-7.855256037,10914065306,-14.86783129,90,58.4,67391582,1265740,9422.744,0,1,0,0,1,19.72707982,28.59812663,7.855256037,23.11331819,14.86783129,4.49980967,4.06731589,18.02603067,14.05116749,9.15088162,2573.831396,1349.817782
2020,Export,France,FRA,Mexico,MEX,2984734299,2.63E+12,-7.855256037,1.08E+12,-8.239473277,90,46.8,67391582,128932753,9206.813,0,0,0,0,1,21.81677657,28.59812663,7.855256037,27.70442027,8.239473277,4.49980967,3.845883203,18.02603067,18.67480153,9.127699032,2573.831396,1296.566868
2020,Export,France,FRA,Mongolia,MNG,18831922,2.63E+12,-7.855256037,13137128659,-5.335552017,90,65,67391582,3278292,7053.423,0,0,0,0,1,16.75106397,28.59812663,7.855256037,23.29870831,5.335552017,4.49980967,4.17438727,18.02603067,15.00283311,8.86126831,2573.831396,1514.41604
2020,Export,France,FRA,Rep. of Moldova,MDA,73215072,2.63E+12,-7.855256037,11914040905,-6.969046296,90,70.8,67391582,2617820,1976.854,0,0,0,0,1,18.10891186,28.59812663,7.855256037,23.20098345,6.969046296,4.49980967,4.259859001,18.02603067,14.77785247,7.589261971,2573.831396,1642.629628
2020,Export,France,FRA,Morocco,MAR,4703686666,2.63E+12,-7.855256037,1.13E+11,-7.117232169,90,44.8,67391582,36910558,1816.853,0,1,1,0,1,22.27161244,28.59812663,7.855256037,25.44951141,7.117232169,4.49980967,3.802208139,18.02603067,17.42400819,7.504861163,2573.831396,1140.138111
2020,Export,France,FRA,Mozambique,MOZ,24741347,2.63E+12,-7.855256037,14021421106,-1.281886972,90,20.1,67391582,31255435,8855.655,0,0,0,0,1,17.02398637,28.59812663,7.855256037,23.36385208,1.281886972,4.49980967,3.000719815,18.02603067,17.25770384,9.088811517,2573.831396,469.6134267
2020,Export,France,FRA,Namibia,NAM,16202529,2.63E+12,-7.855256037,10699926683,-7.983543825,90,43.9,67391582,2540916,8084.97,0,0,0,0,1,16.6006779,28.59812663,7.855256037,23.09350273,7.983543825,4.49980967,3.78191432,18.02603067,14.7480352,8.997762061,2573.831396,1013.80477
2020,Export,France,FRA,Nepal,NPL,12720232,2.63E+12,-7.855256037,33657175561,-2.088378695,90,34.3,67391582,29136808,7244.016,0,0,0,0,1,16.35870435,28.59812663,7.855256037,24.23949211,2.088378695,4.49980967,3.535145354,18.02603067,17.18751281,8.887931028,2573.831396,831.4145794
2020,Export,France,FRA,Netherlands,NLD,18440022939,2.63E+12,-7.855256037,9.14E+11,-3.798635993,90,95.8,67391582,17441139,427.9169,0,0,0,0,1,23.6377893,28.59812663,7.855256037,27.5409487,3.798635993,4.49980967,4.562262685,18.02603067,16.67434228,6.058929018,2573.831396,2638.422885
2020,Export,France,FRA,New Zealand,NZL,418013632,2.63E+12,-7.855256037,2.11E+11,0.980965093,90,91.8,67391582,5084300,19263.88,0,0,0,0,1,19.8510246,28.59812663,7.855256037,26.07458354,-0.980965093,4.49980967,4.519612298,18.02603067,15.44166792,9.865987119,2573.831396,2393.646769
2020,Export,France,FRA,Nicaragua,NIC,9587743,2.63E+12,-7.855256037,12621476264,-1.977329393,90,29,67391582,6624554,8906.699,0,0,0,0,1,16.07599607,28.59812663,7.855256037,23.25866567,1.977329393,4.49980967,3.36729583,18.02603067,15.70629361,9.094558969,2573.831396,674.5013043
2020,Export,France,FRA,Niger,NER,135233178,2.63E+12,-7.855256037,13678234008,1.500005543,90,5.6,67391582,24206636,3932.638,0,1,1,0,1,18.72251109,28.59812663,7.855256037,23.33907165,-1.500005543,4.49980967,1.722766598,18.02603067,17.00213737,8.277065726,2573.831396,130.6988012
2020,Export,France,FRA,Nigeria,NGA,604159475,2.63E+12,-7.855256037,4.32E+11,-1.794253082,90,46.2,67391582,206139587,4722.149,0,0,0,0,1,20.21934875,28.59812663,7.855256037,26.79237175,1.794253082,4.49980967,3.832979798,18.02603067,19.1440641,8.460019272,2573.831396,1237.807575
2020,Export,France,FRA,Norway,NOR,1928061044,2.63E+12,-7.855256037,3.63E+11,-0.765860365,90,92.6,67391582,5379475,1342.89,0,0,0,0,1,21.37978069,28.59812663,7.855256037,26.616351,0.765860365,4.49980967,4.528289142,18.02603067,15.49810134,7.202579287,2573.831396,2464.674103
2020,Export,France,FRA,Pakistan,PAK,355115467,2.63E+12,-7.855256037,2.64E+11,0.525527439,90,32.5,67391582,220892331,5932.586,0,0,0,0,1,19.68795355,28.59812663,7.855256037,26.29802863,-0.525527439,4.49980967,3.481240089,18.02603067,19.21318595,8.688215485,2573.831396,854.6859305
2020,Export,France,FRA,Panama,PAN,412070125,2.63E+12,-7.855256037,52938100000,-17.94933167,90,49.5,67391582,4314768,8671.104,0,0,0,0,1,19.8367041,28.59812663,7.855256037,24.69238914,17.94933167,4.49980967,3.90197267,18.02603067,15.27755412,9.067751397,2573.831396,1222.273263
2020,Export,France,FRA,Paraguay,PRY,57358626,2.63E+12,-7.855256037,35304238230,-1,90,47.1,67391582,7132530,10168.73,0,0,0,0,1,17.8648338,28.59812663,7.855256037,24.28726886,1,4.49980967,3.852273001,18.02603067,15.78017657,9.227072604,2573.831396,1143.930363
2020,Export,France,FRA,Peru,PER,207647430,2.63E+12,-7.855256037,2.02E+11,-11.14881188,90,52.5,67391582,32971846,10268.11,0,0,0,0,1,19.15135215,28.59812663,7.855256037,26.03160284,11.14881188,4.49980967,3.96081317,18.02603067,17.3111646,9.236798255,2573.831396,1366.659149
2020,Export,France,FRA,Philippines,PHL,561226201,2.63E+12,-7.855256037,3.61E+11,-9.573029875,90,44.7,67391582,109581085,10751.64,0,0,0,0,1,20.14563459,28.59812663,7.855256037,26.61349745,9.573029875,4.49980967,3.799973502,18.02603067,18.51217534,9.28281358,2573.831396,1189.623336
2020,Export,France,FRA,Poland,POL,10658345932,2.63E+12,-7.855256037,5.94E+11,-2.701709195,90,82.2,67391582,37950802,1368.178,0,0,0,0,1,23.08960908,28.59812663,7.855256037,27.1104229,2.701709195,4.49980967,4.409155302,18.02603067,17.45180119,7.221235207,2573.831396,2228.476762
2020,Export,France,FRA,Portugal,PRT,5531403992,2.63E+12,-7.855256037,2.31E+11,-7.572777766,90,77.5,67391582,10305564,1452.86,0,0,0,0,1,22.43370751,28.59812663,7.855256037,26.16666575,7.572777766,4.49980967,4.350277936,18.02603067,16.1481945,7.281289307,2573.831396,2027.916596
2020,Export,France,FRA,Qatar,QAT,1723247987,2.63E+12,-7.855256037,1.46E+11,-3.667835526,90,72.1,67391582,2881060,4981.916,0,0,0,0,1,21.26747671,28.59812663,7.855256037,25.70943083,3.667835526,4.49980967,4.278054044,18.02603067,14.87366884,8.513569835,2573.831396,1853.649963
2020,Export,France,FRA,Russian Federation,RUS,5889414013,2.63E+12,-7.855256037,1.48E+12,-2.951273899,90,76.6,67391582,144104080,2494.316,0,0,0,0,1,22.49642234,28.59812663,7.855256037,28.02542528,2.951273899,4.49980967,4.338597077,18.02603067,18.78604637,7.821769822,2573.831396,2146.747576
2020,Export,France,FRA,Rwanda,RWA,22725045,2.63E+12,-7.855256037,10333991892,-3.355472122,90,28.3,67391582,12952209,6253.41,0,1,0,0,1,16.93897818,28.59812663,7.855256037,23.05870448,3.355472122,4.49980967,3.342861805,18.02603067,16.37677691,8.740882194,2573.831396,652.5613368
2020,Export,France,FRA,Saudi Arabia,SAU,2643828034,2.63E+12,-7.855256037,7.00E+11,-4.106583412,90,72.3,67391582,34813867,4694.5,0,0,0,0,1,21.69549372,28.59812663,7.855256037,27.27451473,4.106583412,4.49980967,4.280824129,18.02603067,17.36552634,8.45414689,2573.831396,1971.947415
2020,Export,France,FRA,Senegal,SEN,915425906,2.63E+12,-7.855256037,24910904236,0.870408532,90,44.1,67391582,16743930,4217.159,0,1,1,0,1,20.63489999,28.59812663,7.855256037,23.93857147,-0.870408532,4.49980967,3.786459782,18.02603067,16.63354636,8.346916958,2573.831396,1055.691002
2020,Export,France,FRA,Sierra Leone,SLE,21548026,2.63E+12,-7.855256037,3865018883,-2.162497231,90,14.4,67391582,7976985,4724.351,0,0,0,0,1,16.88579477,28.59812663,7.855256037,22.0752324,2.162497231,4.49980967,2.667228207,18.02603067,15.89207108,8.460485476,2573.831396,317.8833466
2020,Export,France,FRA,India,IND,4825240445,2.63E+12,-7.855256037,2.62E+12,-7.964610411,90,57.1,67391582,1380004385,6594.23,0,0,0,0,1,22.2971264,28.59812663,7.855256037,28.59533219,7.964610411,4.49980967,4.044804117,18.02603067,21.04535251,8.793950303,2573.831396,1632.793468
2020,Export,France,FRA,Singapore,SGP,7995914982,2.63E+12,-7.855256037,3.40E+11,-5.391021406,90,94.4,67391582,5685807,10748.26,0,0,0,0,1,22.80219662,28.59812663,7.855256037,26.55220557,5.391021406,4.49980967,4.547541073,18.02603067,15.55348363,9.28249916,2573.831396,2506.528206
2020,Export,France,FRA,Slovakia,SVK,3050647916,2.63E+12,-7.855256037,1.05E+11,-4.754325341,90,84.7,67391582,5458827,1094.61,0,0,0,0,1,21.83861984,28.59812663,7.855256037,25.37316079,4.754325341,4.49980967,4.439115602,18.02603067,15.51274449,6.998153414,2573.831396,2149.106719
2020,Export,France,FRA,Viet Nam,VNM,1100623851,2.63E+12,-7.855256037,2.71E+11,2.905835584,90,62.6,67391582,97338583,9208.554,0,0,1,0,1,20.81914299,28.59812663,7.855256037,26.32596751,-2.905835584,4.49980967,4.136765278,18.02603067,18.39370601,9.127888114,2573.831396,1648.005566
2020,Export,France,FRA,Slovenia,SVN,1210641254,2.63E+12,-7.855256037,53589609581,-4.229261389,90,78.8,67391582,2100126,965.7366,0,0,0,0,1,20.91441602,28.59812663,7.855256037,24.70462104,4.229261389,4.49980967,4.366912997,18.02603067,14.5575079,6.872891126,2573.831396,1946.724138
2020,Export,France,FRA,South Africa,ZAF,1511052693,2.63E+12,-7.855256037,3.02E+11,-6.959604452,90,56.5,67391582,59308690,9353.552,0,0,0,0,1,21.13607239,28.59812663,7.855256037,26.43344117,6.959604452,4.49980967,4.034240638,18.02603067,17.8982664,9.143511443,2573.831396,1493.489426
2020,Export,France,FRA,Zimbabwe,ZWE,23952957,2.63E+12,-7.855256037,16768513443,-8,90,30.5,67391582,14862927,7949.676,0,0,0,0,1,16.99160234,28.59812663,7.855256037,23.54276877,8,4.49980967,3.417726684,18.02603067,16.51438055,8.980886452,2573.831396,718.0544473
2020,Export,France,FRA,Spain,ESP,35639762546,2.63E+12,-7.855256037,1.28E+12,-10.82288649,90,84.9,67391582,47351567,1054.656,1,0,0,0,1,24.29672778,28.59812663,7.855256037,27.87903678,10.82288649,4.49980967,4.441474093,18.02603067,17.67311047,6.960969926,2573.831396,2366.930222
2020,Export,France,FRA,Sudan,SDN,75839668,2.63E+12,-7.855256037,26110829190,-1.5621618,90,21.7,67391582,43849269,4612.387,0,0,0,0,1,18.14413204,28.59812663,7.855256037,23.98561598,1.5621618,4.49980967,3.077312261,18.02603067,17.59626861,8.436500789,2573.831396,520.4878667
2020,Export,France,FRA,Sweden,SWE,5907344569,2.63E+12,-7.855256037,5.41E+11,-2.795335142,90,90.8,67391582,10353442,1545.797,0,0,0,0,1,22.49946226,28.59812663,7.855256037,27.01680341,2.795335142,4.49980967,4.508659286,18.02603067,16.15282958,7.343294914,2573.831396,2453.125749
2020,Export,France,FRA,Switzerland,CHE,16464888973,2.63E+12,-7.855256037,7.52E+11,-2.392826042,90,95.9,67391582,8636896,436.0778,1,1,0,0,1,23.52449601,28.59812663,7.855256037,27.34633189,2.392826042,4.49980967,4.563305982,18.02603067,15.97155382,6.077820668,2573.831396,2622.513229
2020,Export,France,FRA,Tajikistan,TJK,4659139,2.63E+12,-7.855256037,8194150302,4.499999517,90,30,67391582,9537642,5291.823,0,0,0,0,1,15.35434123,28.59812663,7.855256037,22.82668636,-4.499999517,4.49980967,3.401197382,18.02603067,16.07075684,8.573918078,2573.831396,684.8005908
2020,Export,France,FRA,Thailand,THA,1214907393,2.63E+12,-7.855256037,5.02E+11,-6.087220285,90,76,67391582,69799978,9454.805,0,0,0,0,1,20.91793369,28.59812663,7.855256037,26.94145751,6.087220285,4.49980967,4.33073334,18.02603067,18.06114425,9.154278357,2573.831396,2047.550771
2020,Export,France,FRA,Togo,TGO,208285522,2.63E+12,-7.855256037,7574635241,1.752800749,90,23.2,67391582,8278737,4753.381,0,1,1,0,1,19.1544204,28.59812663,7.855256037,22.74807103,-1.752800749,4.49980967,3.144152279,18.02603067,15.92920098,8.466611433,2573.831396,527.755248
2020,Export,France,FRA,Trinidad and Tobago,TTO,38449118,2.63E+12,-7.855256037,21529824769,-7.831876497,90,54.9,67391582,1399491,7225.325,0,0,0,0,1,17.46484631,28.59812663,7.855256037,23.79270501,7.831876497,4.49980967,4.005513349,18.02603067,14.15161916,8.885347495,2573.831396,1306.219505
2020,Export,France,FRA,Tunisia,TUN,2934094611,2.63E+12,-7.855256037,39235672868,-8.600310283,90,54.6,67391582,11818618,1483.828,0,1,1,0,1,21.79966476,28.59812663,7.855256037,24.39285219,8.600310283,4.49980967,4.000033883,18.02603067,16.28518664,7.302380514,2573.831396,1331.84973
2020,Export,France,FRA,Turkey,TUR,7237420204,2.63E+12,-7.855256037,7.20E+11,1.756650763,90,68.8,67391582,84339067,2255.81,0,0,0,0,1,22.70253065,28.59812663,7.855256037,27.30265732,-1.756650763,4.49980967,4.231203745,18.02603067,18.25035574,7.721264389,2573.831396,1878.422823
2020,Export,France,FRA,Uganda,UGA,144079723,2.63E+12,-7.855256037,37372032558,2.857581274,90,34.9,67391582,45741000,6128.938,0,0,0,0,1,18.78587734,28.59812663,7.855256037,24.34418847,-2.857581274,4.49980967,3.552486829,18.02603067,17.63850561,8.720776768,2573.831396,849.6121776
2020,Export,France,FRA,Ukraine,UKR,1157737757,2.63E+12,-7.855256037,1.56E+11,-4.020317714,90,71.2,67391582,44134693,2025.144,0,0,0,0,1,20.86973373,28.59812663,7.855256037,25.77043876,4.020317714,4.49980967,4.265492818,18.02603067,17.60275672,7.613396088,2573.831396,1834.85524
2020,Export,France,FRA,Egypt,EGY,2348320385,2.63E+12,-7.855256037,3.63E+11,3.569669475,90,36.6,67391582,102334403,3215.215,0,0,0,0,1,21.57696618,28.59812663,7.855256037,26.61785874,-3.569669475,4.49980967,3.60004824,18.02603067,18.44375647,8.075649508,2573.831396,974.2136297
2020,Export,France,FRA,United Kingdom,GBR,30988367293,2.63E+12,-7.855256037,2.71E+12,-9.790240362,90,93.6,67391582,67215293,342.9475,0,0,0,0,1,24.15687772,28.59812663,7.855256037,28.62713545,9.790240362,4.49980967,4.539030383,18.02603067,18.02341135,5.837577374,2573.831396,2679.499879
2020,Export,France,FRA,United Rep. of Tanzania,TZA,75551704,2.63E+12,-7.855256037,62409748427,2.003858269,90,36.6,67391582,59734213,7168.277,0,0,0,0,1,18.1403278,28.59812663,7.855256037,24.85698732,-2.003858269,4.49980967,3.60004824,18.02603067,17.9054155,8.877420598,2573.831396,909.7657361
2020,Export,France,FRA,USA,USA,37082572678,2.63E+12,-7.855256037,2.09E+13,-3.486140408,90,91,67391582,329484123,5838.157,0,0,1,0,1,24.33641296,28.59812663,7.855256037,30.67251994,3.486140408,4.49980967,4.510859507,18.02603067,19.61303873,8.672170444,2573.831396,2791.199314
2020,Export,France,FRA,Burkina Faso,BFA,367228634,2.63E+12,-7.855256037,17369059295,2.022384695,90,18.4,67391582,20903278,4082.87,0,1,1,0,1,19.72149519,28.59812663,7.855256037,23.57795626,-2.022384695,4.49980967,2.912350665,18.02603067,16.85541655,8.314555451,2573.831396,433.8343952
2020,Export,France,FRA,Uruguay,URY,167069185,2.63E+12,-7.855256037,53628827440,-5.858721243,90,56.6,67391582,3473727,10972.42,0,0,0,0,1,18.93391857,28.59812663,7.855256037,24.70535259,5.858721243,4.49980967,4.036008985,18.02603067,15.06073864,9.303140131,2573.831396,1398.322956
2020,Export,France,FRA,Uzbekistan,UZB,243635351,2.63E+12,-7.855256037,57707189945,1.647797102,90,37,67391582,34232050,5153.064,0,0,0,0,1,19.3111832,28.59812663,7.855256037,24.77864761,-1.647797102,4.49980967,3.610917913,18.02603067,17.3486729,8.547346768,2573.831396,916.8099616
2020,Export,France,FRA,Zambia,ZMB,27184057,2.63E+12,-7.855256037,19320053859,-3.016188903,90,30,67391582,18383956,7604.841,0,0,0,0,1,17.11814122,28.59812663,7.855256037,23.68440945,3.016188903,4.49980967,3.401197382,18.02603067,16.72698889,8.936540297,2573.831396,710.5322836
2020,Export,Greece,GRC,Afghanistan,AFG,159030,1.89E+11,-8.247736115,19807067268,-1.934778249,79.2,17.1,10715549,38928341,4058.47,0,0,0,0,1,11.97684814,25.96717981,8.247736115,23.70930464,1.934778249,4.371976299,2.839078464,16.18720642,17.4772331,8.308561334,2056.600641,405.4291094
2020,Export,Greece,GRC,Albania,ALB,582315856,1.89E+11,-8.247736115,14799615097,-3.311239444,79.2,49.5,10715549,2837743,500.1241,1,0,0,0,1,20.18252357,25.96717981,8.247736115,23.41786701,3.311239444,4.371976299,3.90197267,16.18720642,14.85851958,6.214856268,2056.600641,1159.184417
2020,Export,Greece,GRC,Algeria,DZA,145498669,1.89E+11,-8.247736115,1.45E+11,-5.480991935,79.2,52.2,10715549,43851043,1833.582,0,0,0,0,1,18.7956775,25.96717981,8.247736115,25.70112997,5.480991935,4.371976299,3.955082495,16.18720642,17.59630906,7.51402671,2056.600641,1341.598985
2020,Export,Greece,GRC,Angola,AGO,1465894,1.89E+11,-8.247736115,62306913444,-4.04051,79.2,26,10715549,32866268,5325.223,0,0,0,0,1,14.19797585,25.96717981,8.247736115,24.85533823,4.04051,4.371976299,3.258096538,16.18720642,17.3079574,8.580209868,2056.600641,646.2387939
2020,Export,Greece,GRC,Azerbaijan,AZE,5681622,1.89E+11,-8.247736115,42607176471,-4.309989133,79.2,60,10715549,10110116,2262.985,0,0,0,0,1,15.55274731,25.96717981,8.247736115,24.47528854,4.309989133,4.371976299,4.094344562,16.18720642,16.12904706,7.724440017,2056.600641,1468.517312
2020,Export,Greece,GRC,Argentina,ARG,8026179,1.89E+11,-8.247736115,3.83E+11,-9.905234856,79.2,50.9,10715549,45376763,11711.41,0,0,0,0,1,15.89821913,25.96717981,8.247736115,26.67147575,9.905234856,4.371976299,3.929862924,16.18720642,17.6305107,9.368318859,2056.600641,1357.578115
